173.1	126.3	220.5	110.6	99.7	181.5	237.4	106.6	219.8	155.8	217.7	65.2	0.0	216.2	86.6	62.1	203.6	61.	144.	43.	73.3	159.5	93.7	74.7	59.8	158.9	112.3	194.6	106.5	202.	77.4	239.6	75.4	151.5	79.	91.	17.8	228.8	98.5	94.5	91.5	147.6	218.	106.6	117.6	24.	103.9	239.	205.7	102.6	33.6	96.8	86.9	128.	93.3	208.	34.5	88.5	136.6	51.9	151.1	120.7	3.9	216.3	192.	78.2	91.4	99.2	105.9
56.6	77.3	11.4	87.5	98.5	47.7	29.2	104.7	65.6	191.2	9.4	192.4	216.8	0.0	144.3	149.2	81.7	153.8	121.4	216.9	133.7	54.7	267.3	218.8	193.8	45.	303.7	50.4	202.4	51.2	177.3	48.2	165.	120.6	141.7	140.4	209.6	21.9	110.5	317.6	119.4	213.7	141.3	113.3	314.	240.3	95.7	106.7	12.3	107.4	249.1	214.8	138.1	234.3	185.	22.7	182.8	121.9	76.7	268.9	202.8	153.8	213.7	133.3	71.6	128.4	284.3	132.1	95.2
103.	78.8	140.	60.4	49.5	100.3	177.2	43.9	141.	65.1	148.2	100.4	86.3	144.3	0.0	24.6	105.6	75.2	62.4	68.8	18.3	112.	95.6	69.4	46.2	111.2	149.	113.4	45.	124.6	97.9	152.7	16.5	67.6	82.1	5.6	75.3	168.5	65.7	147.3	27.4	65.6	133.9	75.	148.9	109.8	53.8	144.5	132.	39.9	118.6	60.9	6.9	57.3	32.6	122.1	52.6	69.2	75.8	125.3	65.1	35.1	83.2	132.4	106.	23.7	131.	18.1	55.7
109.9	83.3	145.	65.	54.1	105.2	179.8	48.9	162.2	88.7	160.1	83.4	61.8	149.3	24.6	0.0	123.1	58.2	84.1	61.6	17.7	116.5	90.6	63.9	38.9	115.7	143.	126.2	56.1	137.4	80.9	182.	13.4	89.3	67.3	30.2	53.1	171.2	67.8	140.	33.3	87.	156.	76.5	143.9	85.3	58.3	176.9	137.	44.8	94.	62.5	27.2	75.5	39.2	127.1	28.1	58.4	80.8	102.3	88.7	58.8	58.7	154.3	123.5	26.9	120.7	39.8	60.3
37.6	113.4	72.8	97.6	106.8	69.4	102.8	86.	46.3	85.1	91.5	214.8	207.	81.7	105.6	123.1	0.0	186.4	56.7	201.6	111.	108.1	248.9	203.4	153.6	92.7	288.3	30.6	133.3	36.6	209.2	66.8	123.6	52.9	255.3	100.	199.9	103.9	144.3	302.2	95.6	119.1	51.9	183.1	298.6	230.5	110.8	47.2	73.2	89.2	239.3	151.1	103.6	133.6	129.7	63.	173.1	273.1	69.2	259.1	103.1	90.2	203.9	48.1	11.	115.	269.	88.3	113.2
140.7	76.7	199.8	78.3	67.9	121.5	216.8	85.8	199.2	144.3	154.8	28.5	61.	154.1	75.4	58.3	183.	0.0	130.	86.8	58.1	107.7	160.4	105.2	78.2	108.7	187.2	174.	114.4	181.4	23.5	219.	71.6	135.3	18.4	77.	61.5	208.1	42.7	156.6	74.8	155.2	206.5	46.4	197.5	73.2	67.4	226.3	145.	82.8	84.7	115.8	72.9	150.7	97.5	137.8	41.7	29.9	108.	104.9	141.6	107.	59.4	204.8	171.4	56.7	152.2	85.2	67.8
63.8	93.9	112.9	74.3	80.6	75.4	156.6	60.	101.5	29.4	127.1	163.1	143.7	121.4	62.5	84.2	56.7	130.	0.0	128.1	72.7	109.4	135.4	112.2	106.5	96.4	223.	73.9	75.9	85.1	157.5	113.2	79.	7.8	203.6	56.9	135.1	147.9	113.3	236.9	62.7	61.4	76.	122.6	233.3	169.8	85.1	84.8	108.7	61.9	178.6	93.7	61.4	76.2	72.3	97.6	109.9	124.	54.9	198.4	45.8	35.6	140.6	74.5	64.7	77.9	203.6	45.9	87.2
173.8	138.9	221.2	120.2	109.3	182.2	238.2	104.1	220.5	122.7	218.4	93.2	42.9	216.9	68.8	61.5	204.3	86.7	128.1	0.0	73.6	199.4	50.8	32.	23.5	181.3	84.5	195.3	69.	202.7	103.1	240.3	53.2	134.4	104.7	74.4	25.2	229.5	120.7	76.2	88.4	110.2	212.9	128.8	89.8	60.9	113.9	233.9	206.4	100.1	65.3	54.1	73.2	90.5	55.9	208.8	48.2	110.8	136.3	57.6	121.2	95.5	40.	211.2	192.7	82.8	65.2	86.9	115.8
96.	67.	129.5	48.7	37.8	89.7	162.6	34.2	142.8	79.5	137.6	83.	72.9	133.8	18.4	17.7	111.	57.8	72.5	73.6	0.0	100.2	102.7	76.	51.	99.4	155.1	112.4	59.3	123.6	80.6	147.6	23.9	77.8	65.9	20.	64.8	149.3	52.2	152.1	19.1	83.1	144.4	61.6	171.2	96.4	42.	165.4	121.5	30.2	105.2	73.8	16.	75.7	44.	111.5	39.3	53.	65.3	119.1	79.6	49.5	69.8	142.7	111.4	10.3	135.8	28.3	44.
69.4	33.3	63.9	57.8	63.4	42.2	71.2	79.	114.8	198.2	53.1	118.8	159.2	54.7	112.1	116.4	108.2	107.7	109.4	199.	100.1	0.0	249.5	200.9	175.8	14.3	285.7	86.4	184.6	97.6	105.6	98.6	120.6	109.5	89.9	110.4	157.4	57.6	64.9	299.7	91.1	212.3	178.5	58.9	296.1	222.4	58.5	164.	48.9	81.4	226.3	197.	107.2	214.7	167.2	54.	131.9	75.9	53.2	247.7	198.7	129.1	156.9	170.4	100.4	92.8	266.4	104.2	56.4
218.5	196.3	271.5	177.4	137.3	227.	288.5	132.	265.3	114.4	268.8	156.2	93.6	267.2	95.6	90.6	249.	158.3	135.3	50.7	102.7	249.7	0.0	30.3	57.4	231.6	57.2	240.	58.6	247.4	168.8	285.1	80.	141.5	195.5	101.2	75.9	279.9	180.	79.9	116.3	87.7	214.9	189.3	56.9	108.1	171.3	235.8	256.8	128.	104.1	40.8	100.	66.9	65.9	259.1	93.9	213.4	194.7	93.6	102.9	101.8	90.7	213.1	237.5	111.4	56.3	113.7	173.3
196.	168.2	243.4	122.	111.1	204.5	260.4	105.8	242.8	100.	240.7	125.2	74.7	239.1	69.4	64.1	226.5	105.1	112.1	32.	76.2	221.6	30.3	0.0	27.2	203.5	81.1	217.5	42.2	224.9	128.5	262.6	53.8	118.4	122.8	75.	57.	251.7	127.1	83.9	90.1	83.4	218.9	136.4	81.1	91.9	115.4	239.8	228.6	101.8	96.1	25.1	73.8	62.5	39.9	231.	63.5	119.1	137.8	87.3	94.4	79.5	71.8	217.2	215.	85.2	61.8	87.5	117.3
142.7	115.9	197.4	97.2	86.3	137.7	214.4	81.1	196.8	100.8	194.7	100.2	60.	193.1	45.8	38.5	152.9	78.5	106.2	23.6	50.6	175.6	57.5	27.2	0.0	148.3	103.	171.5	47.1	178.9	101.8	216.6	30.2	112.5	96.1	51.4	42.1	205.7	101.8	98.5	65.4	88.3	189.2	110.6	107.4	80.8	90.9	210.1	182.7	77.	86.3	38.	50.2	68.6	34.	185.	36.8	92.5	113.3	80.1	99.3	73.6	57.1	187.5	154.7	59.8	83.7	63.9	92.8
55.3	32.3	53.3	54.3	62.3	28.	65.7	71.9	102.7	168.2	46.	127.6	158.7	45.4	111.3	115.7	92.8	108.7	96.4	181.7	99.4	14.2	232.1	183.5	148.7	0.0	268.4	72.3	167.1	83.5	115.8	87.3	119.8	95.6	94.6	107.6	156.8	56.3	65.4	282.4	86.6	190.7	154.9	68.3	278.7	205.1	57.4	133.8	38.3	74.6	213.8	179.5	105.4	197.2	139.5	40.9	131.1	76.8	44.1	233.6	179.9	121.	156.3	146.9	85.	92.	249.1	99.3	55.3
260.5	232.7	307.9	213.8	201.	269.	324.9	196.5	307.3	183.1	305.2	183.	112.3	303.6	149.	143.2	291.1	185.1	228.	84.5	155.3	286.1	57.2	81.1	103.	268.	0.0	282.1	113.9	289.4	195.6	327.1	133.4	233.2	222.3	154.6	109.6	316.2	216.4	36.1	177.6	144.	279.2	225.7	5.4	102.3	207.7	300.1	293.2	192.5	93.9	96.1	153.4	123.2	119.2	295.5	132.6	240.2	236.8	73.3	159.1	159.5	114.8	277.5	279.5	170.3	20.6	183.5	209.6
21.4	96.6	42.3	84.	95.	50.5	74.9	82.3	31.9	102.2	59.8	206.3	198.6	50.4	113.4	126.3	30.6	177.9	73.9	193.1	112.4	86.2	240.4	194.9	169.5	72.1	279.8	0.0	148.8	11.8	200.7	39.3	130.2	73.	240.9	107.8	191.4	72.3	127.9	293.8	93.9	134.7	72.8	134.4	290.1	222.	97.3	61.4	45.	85.5	230.8	187.9	111.3	149.1	145.3	35.1	151.	140.8	58.4	250.6	118.6	107.3	195.4	67.5	20.9	113.3	260.5	96.1	97.8
138.7	120.7	206.9	102.2	91.3	142.3	223.9	85.7	200.6	57.7	204.1	148.5	106.5	202.6	45.	56.1	133.2	114.1	75.8	68.9	59.3	185.	58.6	42.2	47.3	167.	113.9	148.8	0.0	182.8	142.9	220.4	46.5	82.1	189.	50.6	88.5	215.2	107.4	126.1	70.	41.1	138.1	124.6	113.8	128.6	95.7	159.	192.1	81.7	134.3	17.8	51.	22.9	19.9	194.5	82.7	110.9	117.9	125.4	52.1	43.2	103.6	141.8	140.5	65.5	104.1	63.1	97.6
32.9	108.1	39.8	95.4	106.5	61.8	66.1	93.7	20.5	113.7	60.	213.2	205.4	51.2	124.6	137.5	36.6	184.8	85.1	200.	123.6	97.5	247.3	201.8	176.4	83.4	286.7	11.8	182.3	0.0	207.6	30.5	141.4	84.2	252.2	119.	198.3	67.3	139.4	300.7	105.1	146.2	74.9	145.9	297.	228.9	108.8	55.1	51.	98.	237.7	194.7	122.5	204.2	156.7	46.3	171.5	152.3	70.2	257.5	130.1	118.8	202.3	67.2	26.9	124.5	267.4	107.3	109.3
175.3	87.7	186.4	100.1	89.3	137.	194.4	107.2	222.	167.1	172.1	14.2	77.4	177.	98.2	81.2	205.8	23.5	157.6	103.2	80.9	105.5	168.9	128.8	101.8	115.7	195.7	196.8	143.5	204.2	0.0	241.8	94.5	162.8	20.	99.8	77.9	177.6	50.6	197.6	97.6	178.	229.3	48.7	206.	86.8	87.6	249.1	154.1	104.2	98.3	155.9	95.7	173.6	120.5	151.8	64.5	37.9	127.	118.5	164.4	134.8	75.8	227.6	194.2	79.5	176.4	108.	86.5
54.2	111.9	38.6	106.	117.1	65.5	46.4	116.9	23.5	141.9	56.7	250.9	243.1	48.3	152.7	185.8	66.8	222.5	113.2	237.6	147.6	98.7	284.9	239.5	214.	87.1	324.4	39.3	220.	30.5	245.2	0.0	184.3	112.4	271.2	147.1	235.9	62.9	147.7	338.3	132.7	220.2	97.5	154.2	334.7	266.6	119.4	69.5	49.7	121.2	275.4	232.4	150.7	240.8	202.6	49.4	209.1	289.	83.2	295.2	209.3	146.9	240.	89.7	57.4	142.4	305.	135.4	119.9
113.8	87.4	149.	69.1	58.2	109.3	191.7	52.9	174.1	80.6	172.	96.9	75.1	170.4	16.5	13.4	123.6	71.5	78.9	53.2	24.	120.7	80.	53.8	30.5	119.9	133.4	130.1	46.5	141.3	94.4	193.9	0.0	84.1	80.6	22.1	58.9	183.	74.2	131.7	37.2	77.6	166.5	83.5	133.3	97.5	62.4	187.4	141.	48.9	107.	51.9	20.9	66.2	26.6	131.1	41.4	71.	84.8	106.9	80.6	50.6	72.	164.8	124.5	32.3	112.4	34.6	64.3
63.	98.2	112.	80.1	85.9	74.5	152.7	65.9	99.2	35.5	126.3	168.4	151.6	120.6	67.8	89.5	52.9	135.2	7.8	134.3	77.9	109.5	141.6	118.4	112.7	95.5	228.2	73.	82.1	84.2	162.7	112.4	84.2	0.0	208.8	62.2	140.3	144.1	118.6	242.2	68.	67.4	70.	127.8	238.5	175.1	90.3	77.1	107.8	67.2	183.9	99.9	66.6	82.3	78.5	96.7	115.1	129.2	55.	203.7	51.8	41.8	145.9	68.6	62.2	83.1	208.9	51.1	92.4
138.1	67.7	149.9	79.7	69.3	117.	234.4	87.2	216.8	161.8	142.7	30.9	79.	142.	82.1	67.3	200.5	18.4	152.3	104.8	65.9	89.8	192.2	122.8	95.8	94.6	219.1	191.5	138.2	198.9	20.	236.6	80.6	157.5	0.0	83.7	79.5	147.1	30.6	227.4	80.2	172.7	224.	31.1	229.4	89.3	67.6	243.8	135.	84.2	100.8	126.6	79.6	168.3	106.6	131.8	59.4	17.9	107.	121.	159.2	113.7	77.4	222.3	189.	60.9	199.7	91.9	66.5
97.4	77.4	136.2	58.2	48.1	96.4	173.4	39.5	135.4	59.5	144.3	101.9	90.5	140.5	5.6	30.2	100.	76.7	56.8	74.4	19.9	110.5	101.2	75.	51.8	107.7	154.6	107.8	50.6	119.	99.4	147.1	22.1	62.	83.6	0.0	80.9	164.7	67.	152.9	22.1	63.	128.3	76.4	154.5	114.	52.4	138.9	128.2	35.9	122.8	66.5	4.9	62.5	38.2	118.3	56.8	70.7	72.	130.9	59.5	29.5	87.4	126.8	100.4	25.1	136.6	12.5	54.3
166.1	124.3	213.5	107.4	96.5	150.7	230.5	98.2	212.9	140.2	210.8	68.	17.8	209.2	75.3	53.1	196.6	61.4	135.1	25.4	64.8	157.5	76.1	57.1	42.	156.9	109.6	187.6	88.5	195.	77.9	232.6	58.9	140.4	79.5	80.9	0.0	221.8	96.5	94.2	82.6	129.7	211.1	104.6	114.9	38.6	100.8	232.	198.7	94.1	48.1	79.2	78.	110.	75.4	201.1	28.4	86.6	130.4	51.5	140.3	109.4	15.	209.4	185.1	70.9	90.3	90.3	102.7
74.2	88.5	30.6	102.3	112.8	63.7	18.6	120.	81.1	204.	12.5	192.8	229.6	21.9	166.6	171.	103.9	209.	148.2	229.8	149.2	57.6	280.2	231.6	206.6	56.2	316.5	72.3	215.2	67.3	177.7	62.9	177.8	144.3	147.2	163.3	222.5	0.0	121.6	330.4	134.9	226.5	159.3	116.2	326.8	253.1	108.6	141.5	29.9	122.7	261.9	227.6	158.3	247.2	197.8	40.3	195.7	133.	91.4	281.7	215.7	198.7	226.5	151.3	93.7	142.8	297.2	147.7	108.
106.6	37.2	118.7	49.5	39.1	85.6	131.2	58.2	186.7	132.2	111.5	61.5	98.3	110.8	65.7	67.8	144.2	42.7	113.1	120.8	52.2	64.9	180.3	127.1	102.5	65.4	216.5	128.	107.5	139.4	50.6	147.6	74.2	118.4	30.6	67.1	96.5	121.7	0.0	230.5	57.	143.1	194.3	9.3	226.8	114.4	37.1	213.8	103.8	55.2	125.9	123.4	63.	145.5	93.9	100.6	72.5	12.8	75.8	146.2	129.5	97.1	96.	192.6	136.4	42.	197.2	72.	35.9
274.5	246.7	321.9	227.7	214.9	282.9	338.8	210.4	321.2	226.4	319.1	188.	94.5	317.6	147.5	140.2	305.	156.6	241.9	76.2	152.2	303.9	79.7	83.9	98.5	282.	36.1	296.	126.1	303.4	197.8	341.	131.9	247.1	224.5	153.1	94.2	330.2	230.4	0.0	191.6	195.3	313.6	239.6	41.4	82.6	221.7	334.6	307.1	206.4	74.2	109.	151.9	146.4	123.8	309.5	123.6	242.4	250.7	52.1	210.5	218.1	97.	311.9	293.4	161.4	25.3	197.4	223.6
77.5	58.	115.2	37.2	28.1	75.4	143.8	18.3	124.2	71.6	123.3	100.3	91.3	119.5	27.4	33.3	95.4	75.1	62.6	88.5	19.	91.2	116.3	90.	65.9	86.6	177.2	93.8	70.	105.	97.8	132.6	37.2	67.8	80.5	22.1	82.7	135.	57.	191.2	0.0	79.7	134.1	66.3	187.5	114.8	32.8	142.7	107.1	14.3	123.6	85.9	20.7	82.7	56.4	97.2	57.7	67.4	51.	137.5	73.1	43.9	88.2	132.6	94.4	20.4	150.7	17.2	34.9
124.6	159.3	211.5	109.5	101.6	136.2	235.	86.8	198.2	32.	215.3	184.8	147.6	213.7	65.6	87.	119.1	156.4	61.4	110.	83.	219.8	87.7	83.4	88.5	190.4	143.9	134.7	41.1	146.2	179.1	220.4	77.7	67.4	225.2	63.	129.7	226.3	150.1	195.7	79.9	0.0	103.1	159.3	143.6	191.5	106.3	130.9	198.9	85.3	191.	58.9	67.9	21.5	56.2	200.4	116.8	243.1	117.3	187.7	16.1	35.9	144.7	108.2	126.4	88.2	143.1	62.8	108.5
90.4	197.1	115.8	146.7	166.9	125.8	153.1	132.4	75.6	80.6	146.6	234.7	217.9	141.4	133.6	155.8	51.9	206.3	75.6	207.8	144.2	178.8	214.4	209.6	184.2	154.4	279.	72.8	138.1	74.9	229.	97.4	154.4	69.7	275.1	128.	210.7	159.6	194.2	308.4	133.8	103.1	0.0	203.5	275.	241.4	172.1	33.4	121.5	133.	250.2	188.	132.4	123.7	144.4	110.4	183.9	293.	121.5	270.	92.1	107.1	214.8	7.8	61.6	149.4	275.2	116.9	174.
113.1	43.	122.1	56.	48.4	92.1	131.2	67.5	196.	141.4	111.7	60.8	106.5	113.3	75.	76.5	179.8	46.4	122.4	129.	61.6	58.9	189.6	136.4	110.8	68.3	225.8	134.5	124.7	145.9	48.7	154.1	83.5	127.7	31.1	76.4	104.6	116.2	9.3	239.7	66.3	152.3	203.5	0.0	236.1	120.	46.3	223.1	107.2	64.5	131.5	137.1	72.4	154.8	103.2	107.1	80.7	18.1	82.3	151.8	138.8	106.4	104.1	201.8	142.9	51.3	206.5	81.3	45.2
278.9	243.	318.2	224.1	211.3	287.3	335.2	206.8	325.6	179.1	315.5	193.3	117.7	313.9	148.9	143.9	309.4	195.5	244.1	89.8	171.4	296.4	56.9	81.1	107.4	278.3	5.3	300.4	113.8	307.8	206.	345.4	133.3	243.9	232.6	154.5	114.9	326.6	226.7	41.4	188.	143.7	275.2	236.	0.0	107.6	218.	296.1	303.5	202.8	99.2	96.	153.3	122.9	119.1	305.8	141.2	250.5	255.1	78.6	158.8	159.4	120.1	273.5	297.8	180.6	25.9	198.1	220.
196.6	147.5	243.9	135.1	124.1	205.	260.9	130.1	243.3	179.3	241.2	72.7	24.	239.6	110.	85.5	227.1	73.2	169.8	61.	96.8	222.1	108.1	91.9	80.6	204.	102.3	218.1	128.6	225.5	86.8	263.1	97.5	175.	89.3	114.4	38.6	252.2	114.4	82.6	115.	190.2	241.5	120.	107.5	0.0	128.4	262.5	229.2	126.1	13.1	115.4	110.4	176.9	114.	231.5	58.	102.5	172.8	31.8	176.7	144.2	27.4	239.8	215.5	101.7	81.7	122.7	130.3
75.9	25.3	94.4	13.6	5.	56.3	117.7	26.1	129.6	95.	98.	95.8	103.9	96.4	53.8	58.3	110.7	67.4	84.9	113.9	42.	58.4	171.6	115.3	91.2	57.3	208.	97.2	95.7	108.6	87.6	119.4	62.3	90.1	67.6	52.2	100.7	109.	37.1	221.9	32.7	106.3	171.4	46.3	218.3	128.4	0.0	157.9	85.7	24.2	137.3	111.6	48.9	111.1	82.	76.4	73.6	49.8	44.7	154.7	99.6	70.5	100.2	169.7	105.5	34.6	188.6	45.5	2.2
81.4	195.7	95.3	145.	154.2	112.	112.	133.4	47.1	99.2	115.5	256.1	239.4	106.7	144.9	177.3	47.4	227.8	85.1	229.3	165.7	164.4	235.9	231.1	205.6	133.8	300.5	61.5	159.3	55.1	250.5	68.6	175.9	77.3	296.6	139.3	232.2	141.7	215.7	329.9	143.	130.9	33.5	225.	296.5	262.9	158.2	0.0	106.5	136.6	271.6	209.4	143.8	152.	194.2	96.6	205.4	314.5	114.	291.4	116.7	118.9	236.2	25.7	54.7	170.9	296.7	128.3	190.3
44.3	70.4	14.9	75.2	86.2	35.4	37.3	92.4	65.3	177.5	17.6	181.7	206.4	12.3	131.9	136.9	73.1	145.	108.6	206.6	121.4	49.	256.9	208.4	183.4	38.4	293.3	45.1	192.	51.	154.2	49.7	140.9	107.8	135.	128.1	199.3	29.9	103.8	307.2	107.	200.	121.5	107.2	303.6	229.9	85.2	106.4	0.0	95.1	238.7	204.4	125.8	220.6	174.6	10.4	172.5	115.2	64.4	258.5	189.1	141.5	203.3	112.6	63.1	116.1	273.9	119.8	84.7
66.6	48.3	103.1	25.2	19.8	63.4	131.5	4.	117.2	71.9	111.3	108.3	102.7	107.4	39.9	44.9	89.1	82.8	61.7	100.1	30.2	81.4	128.	101.8	77.4	74.7	181.5	85.5	81.8	98.	104.2	121.2	48.9	67.	84.2	35.9	94.2	122.8	55.2	178.5	14.3	85.3	133.3	64.5	182.3	126.2	24.2	136.3	95.1	0.0	135.	97.7	33.8	92.6	68.1	85.2	68.7	67.9	38.1	148.9	78.3	49.5	99.6	131.8	88.1	26.6	162.2	26.7	26.3
205.7	160.9	253.1	144.4	133.5	214.1	270.1	139.3	252.4	188.5	250.3	84.5	33.8	248.8	119.2	94.7	236.2	85.	178.9	65.7	105.9	219.9	104.	96.1	86.5	213.2	93.6	227.2	134.5	234.6	98.6	272.2	107.3	184.2	101.1	123.6	48.5	261.4	126.2	74.	124.2	191.1	250.7	131.8	98.9	13.4	137.7	271.6	238.3	135.2	0.0	119.6	119.5	170.2	120.	240.7	67.1	114.4	181.9	23.2	185.8	153.3	37.	249.	224.6	110.8	73.1	131.8	139.7
156.5	143.8	219.	118.1	107.2	174.4	236.	101.6	212.7	75.5	216.3	160.6	96.8	214.7	60.9	62.5	151.	115.8	93.6	54.1	73.4	197.1	40.8	25.1	38.3	179.1	96.1	187.5	17.8	194.9	155.	232.5	51.8	99.9	126.6	66.5	79.2	227.3	123.3	109.	85.9	58.9	188.4	136.7	96.	115.2	111.6	209.4	204.3	97.6	119.5	0.0	66.9	38.5	31.3	206.6	73.8	117.6	133.8	110.6	69.9	61.	93.9	186.7	158.3	81.4	86.9	79.	113.5
